date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,month,day_name,is_weekend,year,day,day_of_week,week_of_year,quarter,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,price_difference,profit_estimate,group_lag_1,group_lag_2,group_lag_3,group_lag_7,group_lag_14,group_lag_21,group_lag_30,group_roll_mean_3,group_roll_std_3,group_roll_mean_7,group_roll_std_7,group_roll_mean_14,group_roll_std_14,ema_3,ema_7,ema_14,sin_day,cos_day,sin_month,cos_month,promotion_weekend,event_weekend,profit_margin,market_gap,price_ratio,predicted_quantity,prediction_error,actual_revenue,predicted_revenue,estimated_profit,inventory_recommendation,food_waste_risk,demand_category
2024-10-05,49,4,2,1,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.55,17.78,193.0,0,0,2,10,Saturday,1,2024,5,5,40,4,355.0,388.0,204.0,453.0,243.85714285714286,235.35714285714286,119.8699692325366,139.61904605740048,6.23,12.780000000000001,109.0,77.0,120.0,0.0,104.0,219.0,98.0,126.33333333333333,59.91104516976273,176.85714285714286,124.27848911675287,161.21428571428572,119.66696001270074,151.47430160376442,151.13411888118378,157.64598381679335,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,12.780000000000001,6.23,1.4167330677290837,192.99052,0.0094757080078125,3431.5400000000004,3431.371521911621,2466.41890045166,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-10-05,1,3,13,2,"black tea, condensed milk, evaporated milk",0.9,1.7,2.94,491.0,0,0,0,10,Saturday,1,2024,5,5,40,4,411.0,2.0,114.0,280.0,309.57142857142856,295.64285714285717,148.98529809219113,168.92584041655658,1.24,2.04,915.0,815.0,540.0,535.0,450.0,632.0,678.0,740.3333333333334,221.64235455646403,646.7142857142857,203.18687152939967,583.7142857142857,223.64684680967915,647.0901307975734,649.4522174025078,618.2955508952973,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,2.04,1.24,1.0888888888888888,490.99396,0.00604248046875,1443.54,1443.522235107422,1001.6276733398438,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-10-05,37,3,4,1,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.38,14.81,119.0,0,0,2,10,Saturday,1,2024,5,5,40,4,330.0,159.0,397.0,157.0,228.57142857142858,271.85714285714283,142.1535052245239,224.25461392830317,6.43,10.81,192.0,289.0,335.0,210.0,174.0,69.0,157.0,200.0,85.28188553262642,238.71428571428572,81.05289278348691,228.0,105.37186896525456,178.75667810169475,213.25112671350155,218.13642481505605,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,10.81,6.43,1.5788912579957355,118.990585,0.0094146728515625,1762.39,1762.2505686950685,1286.2882273864748,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-05,50,3,10,1,"flour, ghee, egg, water, curry",0.8,1.7,2.2,350.0,0,0,0,10,Saturday,1,2024,5,5,40,4,193.0,411.0,530.0,223.0,235.14285714285714,222.5,107.24648956403767,116.82646565279464,0.5000000000000002,1.4000000000000001,409.0,810.0,353.0,420.0,677.0,413.0,231.0,523.0,250.29382733099902,471.14285714285717,188.4033161168069,452.35714285714283,182.269288160659,425.5738717438803,450.49321984167045,456.78128596148,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,1.4000000000000001,0.5000000000000002,0.8148148148148149,349.99835,0.00164794921875,770.0000000000001,769.9963745117188,489.9976928710938,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-10-05,50,3,10,1,"flour, ghee, egg, water, curry",0.8,2.09,2.73,640.0,0,1,2,10,Saturday,1,2024,5,5,40,4,350.0,330.0,159.0,319.0,279.42857142857144,256.85714285714283,187.1691366499445,159.6095510651203,0.6400000000000001,1.93,350.0,409.0,810.0,667.0,496.0,566.0,260.0,466.3333333333333,153.26556473433064,467.2857142857143,183.94900949784437,462.64285714285717,188.8652784568761,532.7869358719402,497.86991489639615,481.2109098693389,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,1,1.93,0.6400000000000001,0.883495145631068,639.9531,0.046875,1747.2,1747.07203125,1235.10953125,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-10-05,31,3,7,2,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.69,17.32,185.0,0,0,1,10,Saturday,1,2024,5,5,40,4,114.0,72.0,213.0,0.0,241.71428571428572,273.85714285714283,130.25067406826668,221.35591151003848,5.630000000000001,12.82,542.0,37.0,266.0,298.0,330.0,272.0,302.0,254.66666666666666,259.6080378827538,296.7142857142857,186.29520863915087,227.07142857142858,156.27710314384822,267.70405122886154,267.7918053442724,257.97065378454664,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,12.82,5.630000000000001,1.3648542159180457,185.005,-0.0050048828125,3204.2000000000003,3204.2866845703124,2371.764162597656,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-10-05,18,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.19,29.24,77.0,0,0,0,10,Saturday,1,2024,5,5,40,4,221.0,350.0,411.0,66.0,246.57142857142858,240.85714285714286,206.50492903145306,158.19503889082876,16.049999999999997,22.24,15.0,231.0,168.0,105.0,98.0,0.0,106.0,107.66666666666667,111.21750461745376,108.0,97.90982245583606,102.28571428571429,79.68923155843342,90.00916273568083,106.39744824202604,106.5902493314731,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,22.24,16.049999999999997,2.0606060606060606,77.009285,-0.00928497314453125,2251.48,2251.751492614746,1712.6864978027343,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-05,16,3,10,1,"flour, ghee, egg, water, curry",0.8,1.49,2.15,428.0,0,0,2,10,Saturday,1,2024,5,5,40,4,77.0,640.0,330.0,28.0,216.28571428571428,247.85714285714286,145.81691063992227,164.48607944039156,0.6599999999999999,1.3499999999999999,494.0,21.0,444.0,580.0,485.0,335.0,299.0,314.3333333333333,256.16856429572584,445.42857142857144,249.44996635454913,439.42857142857144,211.12253616022457,408.56130140196046,420.94448875622373,424.26750981569097,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,1.3499999999999999,0.6599999999999999,0.863453815261044,427.97534,0.024658203125,920.1999999999999,920.1469848632812,577.7667114257812,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-10-05,48,1,6,0,"white bread, kaya, butter, soft-boiled eggs",2.8,8.38,11.02,411.0,0,0,0,10,Saturday,1,2024,5,5,40,4,428.0,247.0,119.0,710.0,239.71428571428572,268.7142857142857,163.65788939707275,165.4004132500797,2.639999999999999,8.219999999999999,259.0,651.0,801.0,260.0,632.0,694.0,936.0,440.3333333333333,197.63940227933642,442.2857142857143,204.94447563971573,421.2142857142857,183.04609699847086,421.9559240156662,434.64357272237436,426.2935480795021,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,8.219999999999999,2.639999999999999,1.1748400852878464,410.96475,0.035247802734375,4529.22,4528.831569213867,3378.130263061523,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-10-05,18,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.98,27.43,2.0,0,0,0,10,Saturday,1,2024,5,5,40,4,247.0,114.0,135.0,10.0,281.7142857142857,253.64285714285714,197.93577601982753,169.08286868727106,10.45,20.43,77.0,15.0,231.0,19.0,85.0,265.0,166.0,31.333333333333332,40.07908847932244,105.57142857142857,100.65759971781758,96.35714285714286,84.04266969623421,46.004581367840416,80.2980860333792,92.64377943151041,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,20.43,10.45,1.525583982202447,2.011041,-0.011040925979614258,54.86,55.16285259962082,41.08556611776352,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-06,22,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.91,14.92,279.0,1,0,2,10,Sunday,1,2024,6,6,40,4,320.0,292.0,175.0,174.0,233.14285714285714,329.7142857142857,106.6808770296218,241.15919688404702,0.009999999999999787,7.92,315.0,118.0,0.0,43.0,66.0,41.0,217.0,237.33333333333334,104.90154113898109,170.57142857142858,111.69431072180465,119.78571428571429,100.24905798247492,241.01813289023752,182.87703687735723,151.8752454091545,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,7.92,0.009999999999999787,0.9377749842866122,278.98465,0.015350341796875,4162.68,4162.45097290039,2209.558425292969,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-10-06,22,3,10,0,"flour, ghee, egg, water, curry",0.8,1.67,2.32,504.0,0,0,2,10,Sunday,1,2024,6,6,40,4,279.0,399.0,852.0,142.0,248.14285714285714,304.85714285714283,136.97010448929848,197.09304992736477,0.6499999999999999,1.5199999999999998,485.0,359.0,518.0,458.0,376.0,199.0,434.0,449.3333333333333,78.80566815485645,378.7142857142857,125.88581371718595,421.2142857142857,187.62654337864828,468.8997501917054,425.4967248216894,409.3299991605861,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,1.5199999999999998,0.6499999999999999,0.8689138576779026,503.87094,0.129058837890625,1169.28,1168.9805834960937,765.8838305664061,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-10-06,49,4,2,2,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,12.39,14.18,436.0,0,1,2,10,Sunday,1,2024,6,6,40,4,190.0,121.0,344.0,615.0,282.57142857142856,241.92857142857142,162.6590064550756,150.59955270426872,1.7899999999999991,9.18,193.0,109.0,77.0,436.0,0.0,58.0,192.0,246.0,169.82049346295042,176.85714285714286,124.27848911675287,192.35714285714286,130.7084878315436,293.73715080239975,222.35186241831522,194.92196218912963,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,1,9.18,1.7899999999999991,1.0589992531740104,435.97928,0.020721435546875,6182.48,6182.186170043945,4002.2897772216797,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-10-06,22,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.04,23.62,239.0,0,0,1,10,Sunday,1,2024,6,6,40,4,121.0,7.0,496.0,510.0,234.42857142857142,301.64285714285717,107.20363355604518,256.5329809784128,8.580000000000002,16.62,279.0,315.0,118.0,242.0,19.0,76.0,103.0,277.6666666666667,38.0175398116888,170.14285714285714,111.37987336353095,135.5,100.47789653604262,240.00906644511878,196.9077776605406,163.49204437960287,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,16.62,8.580000000000002,1.472568578553616,239.00002,-1.52587890625e-05,5645.18,5645.180360412598,3972.1802536010746,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-10-06,28,2,3,1,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,46.97,54.57,350.0,0,1,0,10,Sunday,1,2024,6,6,40,4,852.0,850.0,615.0,640.0,385.85714285714283,428.2857142857143,284.567173423915,269.8123075745089,7.600000000000001,46.57,171.0,194.0,0.0,58.0,141.0,176.0,322.0,238.33333333333334,97.38754198219266,138.14285714285714,141.00641660509467,151.28571428571428,120.5381705081446,246.7675098252407,179.3676415826252,150.86240766705225,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,1,46.57,7.600000000000001,1.1375859912445279,350.0041,-0.00408935546875,19099.5,19099.72315612793,16299.69044128418,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-10-06,27,3,10,0,"flour, ghee, egg, water, curry",0.8,2.02,1.83,823.0,1,0,2,10,Sunday,1,2024,6,6,40,4,350.0,604.0,158.0,247.0,417.14285714285717,475.7857142857143,322.1094164883676,277.00879701983035,-0.18999999999999995,1.03,276.0,339.0,259.0,651.0,360.0,751.0,625.0,479.3333333333333,299.2863734508026,380.7142857142857,211.8070775381174,382.35714285714283,204.5330919785004,559.4307086154947,445.02831692152085,408.9392455217733,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,1.03,-0.18999999999999995,0.6059602649006622,822.9846,0.015380859375,1506.0900000000001,1506.061853027344,847.6741577148438,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-10-06,22,3,10,1,"flour, ghee, egg, water, curry",0.8,1.88,1.92,852.0,1,0,2,10,Sunday,1,2024,6,6,40,4,175.0,492.0,381.0,350.0,457.2857142857143,447.2142857142857,332.74099751694564,273.17229800183696,0.040000000000000036,1.1199999999999999,504.0,485.0,359.0,261.0,852.0,795.0,423.0,613.6666666666666,206.62123156474837,463.14285714285717,206.28817107097902,421.2142857142857,187.62654337864828,660.4498750958527,532.1225436173467,468.3528663884585,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,1.1199999999999999,0.040000000000000036,0.6666666666666666,851.99554,0.00445556640625,1635.84,1635.8314453125,954.2350097656249,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-10-06,2,3,10,1,"flour, ghee, egg, water, curry",0.8,1.61,2.35,292.0,0,0,1,10,Sunday,1,2024,6,6,40,4,316.0,175.0,824.0,221.0,426.2857142857143,416.07142857142856,304.74071726946045,284.17937571614465,0.74,1.55,329.0,256.0,847.0,847.0,204.0,339.0,304.0,292.3333333333333,36.50114153466091,445.85714285714283,231.8515534930549,507.2857142857143,210.4070884194324,339.10669736108923,413.7222924494076,448.12712426214864,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,1.55,0.74,0.900383141762452,291.99664,0.00335693359375,686.2,686.1921112060547,452.5947967529297,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-10-06,44,3,7,2,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.37,15.74,344.0,0,0,2,10,Sunday,1,2024,6,6,40,4,823.0,193.0,372.0,2.0,438.7142857142857,473.7857142857143,309.40249637309864,277.91536580306337,4.370000000000001,11.24,121.0,147.0,0.0,277.0,245.0,0.0,210.0,204.0,121.93850909372317,173.0,107.44300814850634,199.14285714285714,103.50017253263744,233.68624255271007,195.26512719609173,192.23674041399826,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0,0,11.24,4.370000000000001,1.2724333063864188,343.99878,0.001220703125,5414.56,5414.540786132812,3866.546279296875,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-10-07,11,3,6,0,"white bread, kaya, butter, soft-boiled eggs",2.8,7.34,11.09,132.0,0,0,2,10,Monday,0,2024,7,0,41,4,202.0,186.0,115.0,320.0,258.85714285714283,221.85714285714286,162.54581771655248,140.25079577059918,3.75,8.29,425.0,230.0,421.0,486.0,273.0,361.0,247.0,262.3333333333333,149.15204770077182,262.42857142857144,122.9049187283363,400.7142857142857,252.0248548705612,243.4634194661318,292.64499190132994,345.6748574464256,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,8.29,3.75,1.329736211031175,132.01839,-0.0183868408203125,1463.8799999999999,1464.0839100646972,1094.4324269104002,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-07,26,3,9,0,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.11,9.0,307.0,0,0,2,10,Monday,0,2024,7,0,41,4,132.0,133.0,182.0,279.0,283.7142857142857,230.78571428571428,153.1227332193733,141.4916026708801,3.8899999999999997,6.5,587.0,339.0,257.0,506.0,202.0,422.0,227.0,411.0,153.25795248534408,332.2857142857143,119.15076483978088,375.0,158.0404037920975,378.6329412834258,372.701378242978,363.29620838445334,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,6.5,3.8899999999999997,1.4729950900163666,306.9993,0.000701904296875,2763.0,2762.993682861328,1995.4954376220703,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-10-07,36,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.24,28.85,0.0,0,0,1,10,Monday,0,2024,7,0,41,4,307.0,580.0,96.0,504.0,200.85714285714286,223.92857142857142,119.25522849673798,150.5617503197318,12.610000000000003,21.85,97.0,0.0,149.0,244.0,183.0,159.0,0.0,32.333333333333336,56.0029761113938,118.28571428571429,110.87036617256253,102.21428571428571,98.9119099707712,46.79597218434836,85.68190558081214,99.00244234996188,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,21.85,12.610000000000003,1.673433874709977,0.19488287,-0.19488286972045898,0.0,5.622370791435242,4.258190703392029,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-07,6,2,8,1,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.75,25.61,164.0,0,0,1,10,Monday,0,2024,7,0,41,4,476.0,132.0,186.0,280.0,268.85714285714283,263.85714285714283,167.27465296275287,158.54184458217009,12.86,22.11,10.0,208.0,62.0,157.0,243.0,68.0,46.0,127.33333333333333,103.96794377755737,99.28571428571429,78.1680119693349,86.92857142857143,71.13417904616196,118.08712202141325,104.33785618786459,102.2848484323741,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,22.11,12.86,1.8625454545454545,163.9911,0.0088958740234375,4200.04,4199.81217666626,3625.843312225342,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-10-07,37,3,2,1,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.15,19.35,137.0,0,1,1,10,Monday,0,2024,7,0,41,4,164.0,307.0,133.0,124.0,244.57142857142858,264.14285714285717,173.05476699863596,158.2912880361151,9.200000000000001,14.350000000000001,402.0,157.0,230.0,123.0,33.0,9.0,42.0,232.0,147.56354563373702,231.0,117.89543389518248,200.5,120.1516669752154,214.5542379331562,218.08141063173665,204.20983272708358,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,14.350000000000001,9.200000000000001,1.73542600896861,136.99713,0.00286865234375,2650.9500000000003,2650.8944915771485,1965.9088348388673,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-07,18,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.2,24.47,168.0,0,0,2,10,Monday,0,2024,7,0,41,4,427.0,197.0,387.0,436.0,225.14285714285714,249.85714285714286,143.64589397940546,145.48003148349977,6.27,17.47,2.0,77.0,15.0,21.0,46.0,0.0,81.0,82.33333333333333,83.12841471683045,126.57142857142857,95.26254448077894,105.07142857142857,84.7416565311792,107.00229068392021,102.22356461837138,102.69196444170916,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,17.47,6.27,1.2744791666666666,167.97134,0.028656005859375,4110.96,4110.258787536621,2934.4593795776364,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-10-07,47,3,1,1,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.16,6.37,197.0,0,0,2,10,Monday,0,2024,7,0,41,4,580.0,34.0,1024.0,141.0,270.2857142857143,267.57142857142856,160.85574726621152,210.5135531122795,1.21,4.37,135.0,130.0,40.0,565.0,115.0,250.0,189.0,154.0,37.322915213043096,171.57142857142858,81.63915960464308,195.28571428571428,130.3247001628144,166.3666958997358,174.0659662845246,187.7475871654603,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,4.37,1.21,1.0340909090909092,196.99443,0.0055694580078125,1254.89,1254.8545225524902,860.8656614685059,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-10-07,14,3,13,1,"black tea, condensed milk, evaporated milk",0.9,2.11,1.77,580.0,1,0,1,10,Monday,0,2024,7,0,41,4,133.0,96.0,191.0,399.0,247.0,326.64285714285717,183.44481459010993,290.15370121656326,-0.33999999999999986,0.87,411.0,195.0,410.0,595.0,372.0,945.0,456.0,395.3333333333333,192.97754618953275,383.0,135.99754899752187,453.85714285714283,154.42790558049424,464.684133445069,430.0783390955428,443.18210026958593,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0.87,-0.33999999999999986,0.5691318327974276,580.00195,-0.001953125,1026.6,1026.60345703125,504.60169921875,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-10-07,17,3,1,2,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.53,7.05,265.0,0,0,2,10,Monday,0,2024,7,0,41,4,124.0,504.0,399.0,303.0,206.0,227.07142857142858,136.6345490716007,133.2420956152995,2.5199999999999996,5.05,142.0,231.0,258.0,0.0,515.0,250.0,317.0,212.66666666666666,63.51640208114215,215.0,44.538372968336624,175.57142857142858,95.2411629542559,225.01899186052913,206.0651068089539,202.3539302967974,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,5.05,2.5199999999999996,1.2748643761301988,264.99756,0.00244140625,1868.25,1868.2327880859375,1338.2376708984375,MEDIUM INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,MEDIUM DEMAND
2024-10-07,16,3,10,1,"flour, ghee, egg, water, curry",0.8,1.55,2.76,146.0,0,0,1,10,Monday,0,2024,7,0,41,4,559.0,280.0,320.0,193.0,340.57142857142856,301.42857142857144,341.11525771741606,262.146968258329,1.2099999999999997,1.9599999999999997,428.0,494.0,21.0,480.0,159.0,246.0,358.0,356.0,184.83506160899256,397.7142857142857,272.603933870927,438.5,212.47506641051768,277.28065070098023,352.20836653787376,387.1643654855863,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1.9599999999999997,1.2099999999999997,1.0823529411764705,146.00974,-0.009735107421875,402.96,402.98686889648434,286.17908081054685,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-07,47,3,13,0,"black tea, condensed milk, evaporated milk",0.9,2.27,2.54,722.0,0,0,2,10,Monday,0,2024,7,0,41,4,146.0,124.0,279.0,496.0,426.0,333.07142857142856,352.52801307130255,284.9740782505061,0.27,1.6400000000000001,955.0,462.0,347.0,555.0,389.0,119.0,363.0,713.0,246.62319436743982,677.6157142857143,234.3906007683999,600.665,262.12048388685105,721.7944382748389,664.6124718497381,619.7225186254022,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1.6400000000000001,0.27,0.7767584097859327,722.00244,-0.00244140625,1833.88,1833.886201171875,1184.08400390625,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-10-07,13,3,13,0,"black tea, condensed milk, evaporated milk",0.9,2.04,2.35,559.0,0,0,0,10,Monday,0,2024,7,0,41,4,1024.0,137.0,239.0,604.0,359.7142857142857,313.85714285714283,332.01491647500563,258.3077643023946,0.31000000000000005,1.4500000000000002,397.0,312.0,190.0,438.0,499.0,830.0,809.0,422.6666666666667,125.48439478012153,474.42857142857144,194.78095144961955,446.2857142857143,203.25218461175413,464.1322151618536,450.02638738262283,466.0569831739104,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,1.4500000000000002,0.31000000000000005,0.7730263157894737,558.2747,0.72528076171875,1313.65,1311.945590209961,809.4983428955079,HIGH INVENTORY REQUIRED,LOW FOOD WASTE RISK,HIGH DEMAND
2024-10-07,18,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.32,28.77,96.0,0,0,2,10,Monday,0,2024,7,0,41,4,182.0,191.0,190.0,852.0,406.2857142857143,310.85714285714283,366.00214675404817,280.2943115707157,10.45,21.77,168.0,2.0,77.0,225.0,0.0,53.0,0.0,88.66666666666667,83.24261729026395,108.14285714285714,84.9694623015206,111.92857142857143,79.29445056313769,101.5011453419601,100.66767345881095,101.79964949361026,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,21.77,10.45,1.4891304347826086,95.98223,0.01776885986328125,2761.92,2761.408789901733,2089.533171920776,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-07,22,3,12,1,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.29,21.38,34.0,1,0,0,10,Monday,0,2024,7,0,41,4,96.0,1024.0,436.0,350.0,264.85714285714283,282.14285714285717,264.81341139969237,286.99902362279914,6.09,14.379999999999999,239.0,279.0,315.0,111.0,113.0,0.0,145.0,184.0,131.4343942809492,159.14285714285714,121.53384792096477,129.85714285714286,103.9954563673574,137.0045332225594,156.18083323991357,146.22622589204582,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,14.379999999999999,6.09,1.3124616329036218,33.98802,0.0119781494140625,726.92,726.6639071655273,488.74775421142573,LOW INVENTORY REQUIRED,HIGH FOOD WASTE RISK,LOW DEMAND
2024-10-07,14,3,13,1,"black tea, condensed milk, evaporated milk",0.9,1.74,3.21,387.0,0,0,0,10,Monday,0,2024,7,0,41,4,151.0,146.0,280.0,344.0,241.0,290.7857142857143,239.44658416161724,287.8122193833578,1.47,2.31,580.0,411.0,195.0,402.0,493.0,268.0,703.0,459.3333333333333,105.1871348280447,380.85714285714283,135.76625571354694,446.2857142857143,154.95876800045812,425.842066721404,419.3082979048978,435.64077206555146,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,2.31,1.47,1.1715328467153283,386.99527,0.004730224609375,1242.27,1242.254815979004,893.9590731811523,MEDIUM INVENTORY REQUIRED,LOW FOOD WASTE RISK,MEDIUM DEMAND
2024-10-07,1,3,9,0,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.12,7.58,186.0,0,0,2,10,Monday,0,2024,7,0,41,4,258.0,115.0,265.0,316.0,184.85714285714286,294.7142857142857,114.03278559465157,285.57941871851483,2.46,5.08,299.0,154.0,160.0,599.0,281.0,325.0,393.0,213.0,76.17742447733457,246.42857142857142,80.78955613785969,317.35714285714283,164.46912599814408,216.49529881899792,245.81256824922906,275.53437007248283,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,5.08,2.46,1.238562091503268,185.99506,0.00494384765625,1409.88,1409.8425256347657,944.8548852539062,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
2024-10-08,19,1,2,2,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,16.78,29.97,170.0,0,0,0,10,Tuesday,0,2024,8,1,41,4,381.0,107.0,0.0,340.0,324.7142857142857,301.64285714285717,164.4351080575703,154.9255936262307,13.189999999999998,24.97,280.0,64.0,20.0,192.0,208.0,150.0,421.0,171.33333333333334,108.0061726631091,152.0,109.0076449918383,173.57142857142858,102.48280477585142,173.09962540400085,159.3061626996829,163.14105439067333,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,24.97,13.189999999999998,1.6856017997750279,169.99297,0.0070343017578125,5094.9,5094.689181976318,4244.724353485107,LOW INVENTORY REQUIRED,MEDIUM FOOD WASTE RISK,LOW DEMAND
